"id","name","level","exp","boss","HP","MP","exp_div_hp"
"9410814","Red Baby Tutu","110","","1","330000000","500",""
"9410815","Red Baby Tutu","110","","1","330000000","500",""
"9410816","Purple Baby Tutu","110","","1","330000000","500",""
"9410817","Photon","50","900","1","135000","100000","0.006666666666666667"
"9410818","Photon","50","900","1","135000","100000","0.006666666666666667"
"9410819","Photon","50","900","1","135000","100000","0.006666666666666667"
"9410820","Green Baby Tutu","110","","1","330000000","500",""
"9410821","Omega Nene","200","0","1","8000000","25000","0.0"
"9410825","Omega Nene","200","0","1","8000000","25000","0.0"
"9410830","Dual Boss Body (to check HP)","200","1","1","2950000","","3.389830508474576E-7"
"9410831","Omega Tutu","200","0","1","1300000","25000","0.0"
"9410832","Omega Nene","200","0","1","1650000","25000","0.0"
"9410835","Dual boss main_se","200","1","1","2950000","","3.389830508474576E-7"
"9410836","Dual BossA_se","200","0","1","1300000","25000","0.0"
"9410837","Dual BossB_se","200","0","1","1650000","25000","0.0"
"9410850","Nene Clone","10","","0","15000","4000",""
"9410851","Grouchy Nene Clone","10","","0","10000","450",""
"9410852","Alpha Nene","10","","1","100000","",""
"9410853","Lingling Clone","10","","0","12000","",""
"9410854","Lingling Infiltrator","10","","0","12000","",""
"9410855","Alpha Lingling","10","","1","50000","1000",""
"9410856","Tutu Clone","10","","0","4000","",""
"9410857","Alpha Tutu","10","","1","50000","75000",""
"9410858","Space Pirate","10","","0","7000","",""
"9410859","Space Pirate","10","","0","10000","450",""
"9410860","Space Pirate Officer","10","","1","15000","900000",""
"9410861","Hyperspace Cube","10","","1","100000","",""
"9410862","Gravitational Anomaly","190","","1","2000000000","100000",""
"9410863","Moving Laser","210","","1","10000000","",""
"9410864","Fixed Laser","210","","1","10000000","",""
"9410865","Spinning Laser","210","","1","10000000","",""
"9410866","Plasma Arc","160","","1","100000000","",""
"9410867","Plasma Arc","160","","1","100000000","",""
"9410868","Plasma Arc","160","","1","100000000","",""
"9410869","Incinerator","190","","0","2000","2000",""
"9410870","Bouncigen-13 Containment Unit","210","","1","1875000","10000000",""
"9410871","Gravitic Manipulator","100","","1","1000","",""
"9410872","Singularity Generator","100","","1","1000","",""
"9410873","Target Lock","190","","0","2000000000","100000",""
"9410874","Target Lock","190","","0","2000000000","100000",""
"9410875","Target Lock","190","","0","2000000000","100000",""
"9410876","Antigravity Field","210","","1","1875000","10000000",""
"9410877","Plasma Explosion","100","","1","10000","",""
"9410878","Hazardous Fluid","10","","1","10000","10000000",""
"9410879","Hyperspace Cube 50%","10","","1","10000","10000000",""
"9410880","Hyperspace Cube 20%","10","","1","10000","10000000",""
"9410881","Hyperspace Cube (explosion animation)","100","","1","10000","",""
"9410882","Hyperspace Portal","100","","1","10000","",""
"9410883","Hyperspace Portal (object)","100","","1","10000","",""
"9410884","Tutu Clone (appearance)","190","","0","2000000000","100000",""
"9410885","Tutu Cloning Bay","100","","1","1000","",""
"9420000","Toad","28","53","0","720","120","0.07361111111111111"
"9420001","Frog","8","13","0","95","10","0.1368421052631579"
"9420002","Python","60","194","0","5500","1000","0.035272727272727275"
"9420003","Red Lizard","40","96","0","1900","300","0.05052631578947368"
"9420004","Yellow Lizard","25","44","0","525","80","0.0838095238095238"
"9420005","White Rooster","15","26","0","250","20","0.104"
"9420015","NooNoo","15","1500","1","50000000","100","3.0E-5"
"9420018","Unidentified Alien","10","45","0","15000","45","0.003"
"9420019","Unidentified Alien","10","45","0","5000","90","0.009"
"9420020","Unidentified Alien","10","40","0","8000","45","0.005"
"9420021","Unidentified Alien","10","40","0","8000","68","0.005"
"9420022","Unidentified Alien","10","45","0","10000","68","0.0045"
"9420023","Unidentified Alien","10","50","0","20000","90","0.0025"
"9420024","Axe Visitor","30","65","0","8550","75","0.00760233918128655"
"9420025","Cleric Visitor","30","70","0","5700","150","0.012280701754385965"
"9420026","Sniper Visitor","30","60","0","5700","75","0.010526315789473684"
"9420027","Gunner Visitor","30","60","0","5700","113","0.010526315789473684"
"9420028","Assassin Visitor","30","65","0","5700","113","0.011403508771929825"
"9420029","Spirit Visitor","30","75","0","8550","150","0.008771929824561403"
"9420030","Axe Visitor","60","950","0","90720","300","0.010471781305114638"
"9420031","Cleric Visitor","60","900","0","60480","600","0.01488095238095238"
"9420032","Sniper Visitor","60","850","0","60480","300","0.014054232804232803"
"9420033","Gunner Visitor","60","850","0","60480","450","0.014054232804232803"
"9420034","Assassin Visitor","60","900","0","60480","450","0.01488095238095238"
"9420035","Spirit Visitor","60","950","0","90720","600","0.010471781305114638"
"9420036","Axe Visitor","120","10000","0","1890000","450","0.005291005291005291"
"9420037","Cleric Visitor","120","9500","0","1260000","900","0.00753968253968254"
"9420038","Sniper Visitor","120","9000","0","1260000","450","0.007142857142857143"
"9420039","Gunner Visitor","120","9000","0","1260000","675","0.007142857142857143"
"9420040","Assassin Visitor","120","9500","0","1260000","675","0.00753968253968254"
"9420041","Spirit Visitor","120","10000","0","1890000","900","0.005291005291005291"
"9420042","Bully Visitor","30","90","1","22800","100","0.003947368421052632"
"9420043","Bully Visitor","60","1000","1","241920","300","0.004133597883597883"
"9420044","Bully Visitor","120","12000","1","5040000","450","0.002380952380952381"
"9420045","Bully Visitor","30","85","1","17100","100","0.004970760233918129"
"9420046","Bully Visitor","60","900","1","181440","300","0.00496031746031746"
"9420047","Bully Visitor","120","11500","1","3780000","450","0.0030423280423280425"
"9420048","Bully Visitor","30","80","1","11400","100","0.007017543859649123"
"9420049","Bully Visitor","60","800","1","120960","300","0.006613756613756613"
"9420050","Bully Visitor","120","11000","1","2520000","450","0.004365079365079365"
"9420051","Unjust Visitor","30","80","1","45600","150","0.0017543859649122807"
"9420052","Unjust Visitor","60","900","1","383040","600","0.002349624060150376"
"9420053","Unjust Visitor","120","10000","1","10080000","900","9.92063492063492E-4"
"9420054","Speedy Visitor","30","70","0","22800","113","0.0030701754385964912"
"9420055","Speedy Visitor","60","900","0","241920","450","0.003720238095238095"
"9420056","Speedy Visitor","120","10000","0","5040000","675","0.001984126984126984"
"9420057","Destroyer","30","9000","1","45600","150","0.19736842105263158"
"9420058","Destroyer","60","100000","1","604800","600","0.16534391534391535"
"9420059","Destroyer","120","1200000","1","11200000","900","0.10714285714285714"
"9420060","Commander","30","8500","1","34200","300","0.24853801169590642"
"9420061","Commander","60","95000","1","453600","1200","0.20943562610229277"
"9420062","Commander","120","1150000","1","8400000","1800","0.13690476190476192"
"9420063","Visitor Bomb","30","0","1","100","200","0.0"
"9420064","Unwelcome Guest Bomb","30","0","1","100","200","0.0"
"9420065","Ultimate Visitor","30","42500","1","91200","600","0.46600877192982454"
"9420066","Ultimate Visitor","60","475000","1","1209600","2400","0.39269179894179895"
"9420067","Ultimate Visitor","120","5750000","1","22400000","3600","0.25669642857142855"
"9420068","Ultimate Visitor","30","","1","10","1",""
"9420069","OS3D Diver","30","1350","0","30000","200","0.045"
"9420070","OS3M Miner","30","1350","0","40000","200","0.03375"
"9420071","OS3A Machine","30","1450","0","30000","200","0.04833333333333333"
"9420072","OS4 Shuttle","30","1500","0","40000","200","0.0375"
"9420073","OS4 Delivery Ship","30","1600","0","72000","200","0.022222222222222223"
"9420074","Randall Machine","30","1800","0","50000","200","0.036"
"9420075","Researcher H","10","","1","20000","45",""
"9420076","OS4 Delivery Ship","10","","1","16000","90",""
"9420077","Randall Machine","10","","1","14000","45",""
"9420078","Scientist Who Could Be Abducted","1","2400","0","1050","100","2.2857142857142856"
"9420079","Scientist Who Could Be Abducted","1","2400","0","930","100","2.5806451612903225"
"9420080","Scientist Who Could Be Abducted","1","2400","0","1050","100","2.2857142857142856"
"9420081","Present Fake Scientist Abductor Alien","","","0","1","",""
"9420082","Present Fake Scientist Abductor Alien","","","0","1","",""
"9420083","Present Fake Scientist Abductor Alien","","","0","1","",""
"9420084","Scientist Abductor Alien","1","161","0","7000","200","0.023"
"9420085","Unidentified Powerful Alien","1","11","0","7000","200","0.0015714285714285715"
"9420086","Powerful Alien Summoning Cube","","","0","1","",""
"9420087","Powerful Alien Soldier","1","162","0","7000","200","0.023142857142857142"
"9420088","Alien That Appeared","1","1","0","5","1","0.2"
"9420089","Alien That Appeared Summoner","","","0","1","",""
"9420090","Axe Visitor","30","65","0","8550","75","0.00760233918128655"
"9420091","Visitor Time Bomb","200","0","1","10000000","200","0.0"
"9420092","Sniper Visitor","30","60","0","5700","75","0.010526315789473684"
"9420093","Assassin Visitor","30","65","0","5700","113","0.011403508771929825"
"9420094","Gunner Visitor","30","60","0","5700","113","0.010526315789473684"
"9420095","Gunner Visitor","30","60","0","5700","113","0.010526315789473684"
"9420096","Unseen Visitor","30","6000","0","20000","300","0.3"
"9420097","Lighting Cube Clear Check Fake Mob","","","0","1000000","",""
"9420098","Energy Core","1","","0","5","5000",""
"9420099","Alien That's Taken Over The Future","70","0","1","5000000","1","0.0"
"9420100","Alien That's Taken Over The Future","70","0","1","5000000","1","0.0"
"9420101","Alien That's Taken Over The Future","70","0","1","5000000","1","0.0"
"9420102","Alien That's Taken Over The Future","70","0","1","5000000","1","0.0"
"9420103","Visitor Time Bomb","200","0","1","10000000","200","0.0"
"9420104","Axe Visitor","60","950","0","90720","300","0.010471781305114638"
"9420105","Axe Visitor","120","10000","0","1890000","450","0.005291005291005291"
"9420106","Assassin Visitor","60","900","0","60480","450","0.01488095238095238"
"9420107","Assassin Visitor","120","9500","0","1260000","675","0.00753968253968254"
"9420108","Gunner Visitor","60","850","0","60480","450","0.014054232804232803"
"9420109","Gunner Visitor","120","9000","0","1260000","675","0.007142857142857143"
"9420112","Unseen Visitor","60","6000","0","20000","300","0.3"
"9420113","Unseen Visitor","120","6000","0","20000","450","0.3"
"9420114","Sniper Visitor","30","60","0","5700","75","0.010526315789473684"
"9420115","Sniper Visitor","60","850","0","60480","300","0.014054232804232803"
"9420116","Sniper Visitor","120","9000","0","1260000","450","0.007142857142857143"
"9420117","Assassin Visitor","30","65","0","5700","113","0.011403508771929825"
"9420118","Assassin Visitor","60","900","0","60480","450","0.01488095238095238"
"9420119","Assassin Visitor","120","9500","0","1260000","675","0.00753968253968254"
"9420120","Cleric Visitor","30","70","0","5700","150","0.012280701754385965"
"9420121","Cleric Visitor","60","900","0","60480","600","0.01488095238095238"
"9420122","Cleric Visitor","120","9500","0","1260000","900","0.00753968253968254"
"9420123","Unidentified Dexterous Alien","1","123","0","3200","320","0.0384375"
"9420124","Unidentified Wise Alien","1","12","0","4000","0","0.003"
"9420125","Unidentified Lucky Alien","1","9","0","5000","200","0.0018"
"9420126","Wise Alien Summoning Cube","","","0","1","",""
"9420127","Lucky Alien Summoning Cube","","","0","1","",""
"9420128","Wise Alien Soldier","1","129","0","4000","0","0.03225"
"9420129","Lucky Alien Soldier","1","143","0","5000","200","0.0286"
"9420130","Wise Alien Scientist Abductor","1","143","0","4000","0","0.03575"
"9420131","Lucky Alien Scientist Abductor","1","158","0","5000","200","0.0316"
"9420132","Skill for Restraining Visitor Representative","1","0","1","3","200","0.0"
"9420133","OSD Diver","30","1200","0","30000","200","0.04"
"9420134","Another Diver Agent","10","0","0","10000","90","0.0"
"9420135","Another Miner Agent","10","0","0","10000","90","0.0"
"9420137","Madman Arkarium","190","75000000","1","2100000000","22500000","0.03571428571428571"
"9420138","Madman Von Leon","1","","1","40000","",""
"9420139","Madman Von Leon","190","75000000","1","2100000000","5625000","0.03571428571428571"
"9420500","Stopnow","147","4312","0","220000","10000","0.0196"
"9420501","Freezer","149","4473","0","230000","10000","0.019447826086956523"
"9420502","Biner","145","4149","0","210000","8000","0.01975714285714286"
"9420503","Nospeed","148","4393","0","225000","10000","0.019524444444444445"
"9420504","Tippo Red","151","4633","0","240000","12000","0.019304166666666667"
"9420505","Tippo Blue","152","4975","0","250000","12000","0.0199"
"9420506","Batoo","146","4231","0","215000","10000","0.01967906976744186"
"9420507","Trucker","150","4513","0","235000","10000","0.019204255319148936"
"9420508","Octobunny","153","4975","0","260000","12000","0.019134615384615385"
"9420509","Pac Pinky","154","5144","0","270000","12000","0.01905185185185185"
"9420510","Slimy","155","5312","0","280000","12000","0.018971428571428573"
"9420511","Selkie Jr.","156","5479","0","","14000",""
"9420512","Mr. Anchor","157","5646","0","300000","14000","0.01882"
"9420513","Capt. Latanica","160","2000000","1","170000000","600000","0.011764705882352941"
"9420514","Berserkie","160","6139","0","330000","14000","0.018603030303030302"
"9420515","Veetron","161","6301","0","340000","16000","0.018532352941176472"
"9420516","Slygie","162","6463","0","350000","16000","0.018465714285714287"
"9420517","Petrifighter","165","6942","0","370000","16000","0.01876216216216216"
"9420518","Montrecer","163","6624","0","360000","18000","0.0184"
"9420519","Duku","167","7256","0","400000","18000","0.01814"
"9420520","Krexel","160","","1","10","10",""
"9420521","Krexel","170","11000000","1","450000000","60000","0.024444444444444446"
"9420522","Krexel","170","11000000","1","450000000","60000","0.024444444444444446"
"9420523","Bacal","165","6942","0","370000","16000","0.01876216216216216"
"9420524","Bacal","165","6942","0","370000","16000","0.01876216216216216"
"9420525","Gas Tank","30","60","0","900","120","0.06666666666666667"
"9420526","Broken Wires","30","60","0","900","120","0.06666666666666667"
"9420527","Chlorotrap","131","2863","0","140000","4000","0.02045"
"9420528","Emo Slime","132","2983","0","145000","4000","0.02057241379310345"
"9420529","Dark Fission","134","3203","0","155000","4000","0.020664516129032258"
"9420530","Oly Oly","133","3103","0","150000","4000","0.020686666666666666"
"9420531","Scaredy Scarlion","137","3476","0","170000","6000","0.020447058823529412"
"9420532","Ratatula","138","3562","0","175000","6000","0.020354285714285714"
"9420533","Rodeo","135","3303","0","160000","4000","0.02064375"
"9420534","Charmer","136","3390","0","165000","6000","0.020545454545454544"
"9420535","Jester Scarlion","139","3647","0","180000","6000","0.02026111111111111"
"9420536","Froscola","140","3732","0","185000","8000","0.020172972972972974"
"9420537","Yabber Doo","141","3816","0","190000","8000","0.02008421052631579"
"9420538","Booper Scarlion","142","3900","0","195000","8000","0.02"
"9420539","Vikerola","143","3983","0","200000","8000","0.019915"
"9420540","Gallopera","144","4066","0","205000","8000","0.019834146341463414"
"9420541","Targa","150","","1","10","10",""
"9420542","Targa","150","700000","1","100000000","3600","0.007"
"9420543","Angry Targa","150","1000000","1","150000000","5400","0.006666666666666667"
"9420544","Furious Targa","150","1","1","200000000","9000","5.0E-9"
"9420545","Ratatula","138","3562","0","175000","6000","0.020354285714285714"
"9420546","Scarlion Boss","150","","1","10","10",""
"9420547","Scarlion Boss","150","700000","1","100000000","3600","0.007"
"9420548","Angry Scarlion Boss","150","1000000","1","150000000","5400","0.006666666666666667"
"9420549","Furious Scarlion Boss","150","1","1","200000000","9000","5.0E-9"
"9420550","Scaredy Scarlion","137","3476","0","170000","6000","0.020447058823529412"
